orf,bytes,used_in_paper
YJL011C,503488,FALSE
YJL012C,2214101,FALSE
YJL013C,1643897,FALSE
YJL014W,1661084,FALSE
YJL015C,302299,FALSE
YJL016W,1715678,FALSE
YJL019W,2248475,FALSE
YJL020C,6588698,FALSE
YJL022W,323530,FALSE
YJL023C,1066616,FALSE
YJL024C,680413,FALSE
YJL025W,1573127,FALSE
YJL026W,1224332,FALSE
YJL027C,436762,FALSE
YJL028W,365992,FALSE
YJL029C,2530544,FALSE
YJL030W,608632,FALSE
YJL031C,1099979,FALSE
YJL032W,329596,FALSE
YJL033W,2351597,FALSE
YJL034W,2114012,FALSE
YJL035C,772414,FALSE
YJL036W,1297124,FALSE
YJL037W,694567,FALSE
YJL038C,678391,FALSE
YJL039C,5121737,FALSE
YJL041W,2861141,FALSE
YJL042W,4355399,FALSE
YJL043W,798700,FALSE
YJL044C,1407323,FALSE
YJL045W,1937087,FALSE
YJL046W,1254662,FALSE
YJL047C,2569973,FALSE
YJL048C,1248596,FALSE
YJL049W,1379015,FALSE
YJL050W,3296882,FALSE
YJL051W,2507291,FALSE
YJL052W,1021120,FALSE
YJL053W,1163672,FALSE
YJL054W,1463939,FALSE
YJL055W,758260,FALSE
YJL056C,2683205,FALSE
YJL057C,2046275,FALSE
YJL058C,1661084,FALSE
YJL059W,1251629,FALSE
YJL060W,1360817,FALSE
YJL061W,2179727,FALSE
YJL062W,2544698,FALSE
YJL063C,736018,FALSE
YJL064W,417553,FALSE
YJL065C,532807,FALSE
YJL066C,778480,FALSE
YJL067W,367003,FALSE
YJL068C,924064,FALSE
YJL069C,1816778,FALSE
YJL070C,2720612,FALSE
YJL071W,1757129,FALSE
YJL072C,660193,FALSE
YJL073W,1985615,FALSE
YJL074C,3744755,FALSE
YJL075C,468103,FALSE
YJL076W,3754865,FALSE
YJL077C,426652,FALSE
YJL078C,3370685,FALSE
YJL079C,1022132,FALSE
YJL080C,3720491,FALSE
YJL081C,1497302,FALSE
YJL082W,2280827,FALSE
YJL083W,1873394,FALSE
YJL084C,3218024,FALSE
YJL085W,1935065,FALSE
YJL086C,386212,FALSE
YJL087C,2522456,FALSE
YJL088W,1039319,FALSE
YJL089W,2544698,FALSE
YJL090C,2400125,FALSE
YJL091C,1501346,FALSE
YJL092W,3588050,FALSE
YJL093C,2156474,FALSE
YJL094C,2661974,FALSE
YJL095W,4518170,FALSE
YJL096W,502477,FALSE
YJL097W,672325,FALSE
YJL098W,3264530,TRUE
YJL099W,2279816,FALSE
YJL100W,1857218,FALSE
YJL101C,2077616,FALSE
YJL102W,2499203,FALSE
YJL103C,1888559,FALSE
YJL104W,467092,FALSE
YJL105W,1719722,FALSE
YJL106W,1984604,FALSE
YJL107C,1189958,FALSE
YJL108C,1201079,FALSE
YJL109C,5379542,FALSE
YJL110C,1685348,FALSE
YJL111W,1682315,FALSE
YJL112W,2179727,FALSE
YJL115W,905866,FALSE
YJL116C,1046396,FALSE
YJL117W,957427,FALSE
YJL118W,698611,FALSE
YJL119C,343750,FALSE
YJL120W,342739,FALSE
YJL121C,737029,FALSE
YJL122W,544939,FALSE
YJL123C,1593347,FALSE
YJL124C,536851,FALSE
YJL125C,1175804,FALSE
YJL126W,945295,FALSE
YJL127C,1955285,FALSE
YJL128C,2045264,FALSE
YJL129C,3877196,FALSE
YJL130C,7189232,FALSE
YJL131C,1094924,FALSE
YJL132W,2288915,FALSE
YJL133W,966526,FALSE
YJL134W,1254662,FALSE
YJL135W,367003,FALSE
YJL136C,759271,FALSE
YJL137C,1173782,FALSE
YJL138C,1212200,FALSE
YJL139C,1312289,FALSE
YJL140W,688501,FALSE
YJL141C,2764085,FALSE
YJL142C,409465,FALSE
YJL143W,493378,FALSE
YJL144W,331618,FALSE
YJL145W,905866,FALSE
YJL146W,1436642,FALSE
YJL147C,1172771,FALSE
YJL148W,761293,FALSE
YJL149W,2080649,FALSE
YJL150W,318475,FALSE
YJL151C,424630,FALSE
YJL152W,397333,FALSE
YJL153C,1632776,FALSE
YJL154C,2878328,FALSE
YJL155C,1385081,FALSE
YJL156C,2137265,FALSE
YJL157C,2532566,FALSE
YJL158C,721864,FALSE
YJL159W,1491236,FALSE
YJL160C,902833,FALSE
YJL161W,560104,FALSE
YJL162C,2008868,FALSE
YJL163C,1697480,FALSE
YJL164C,1218266,FALSE
YJL165C,2662985,FALSE
YJL166W,299266,FALSE
YJL167W,1081781,FALSE
YJL168C,2251508,FALSE
YJL169W,398344,FALSE
YJL170C,649072,FALSE
YJL171C,1215233,FALSE
YJL172W,1770272,TRUE
YJL173C,384190,FALSE
YJL174W,851272,FALSE
YJL175W,529774,FALSE
YJL176C,2525489,FALSE
YJL177W,898789,FALSE
YJL178C,837118,FALSE
YJL179W,344761,FALSE
YJL180C,1000900,FALSE
YJL181W,1870361,FALSE
YJL182C,345772,FALSE
YJL183W,1294091,FALSE
YJL184W,387223,FALSE
YJL185C,903844,FALSE
YJL186W,1792514,FALSE
YJL187C,2560874,FALSE
YJL188C,331618,FALSE
YJL189W,566170,FALSE
YJL190C,408454,FALSE
YJL191W,859360,FALSE
YJL192C,723886,FALSE
YJL193W,1236464,FALSE
YJL194W,1570094,FALSE
YJL195C,721864,FALSE
YJL196C,980680,FALSE
YJL197W,3818558,FALSE
YJL198W,2686238,FALSE
YJL199C,355882,FALSE
YJL200C,2407202,FALSE
YJL201W,1836998,FALSE
YJL202C,362959,FALSE
YJL203W,863404,FALSE
YJL204C,2561885,FALSE
YJL205C,325552,FALSE
YJL206C,2316212,FALSE
YJL207C,6122627,FALSE
YJL208C,1016065,FALSE
YJL209W,1997747,FALSE
YJL210W,900811,FALSE
YJL211C,461026,FALSE
YJL212C,2451686,FALSE
YJL213W,1025165,FALSE
YJL214W,1802624,FALSE
YJL215C,376102,FALSE
YJL216C,1841042,FALSE
YJL217W,696589,FALSE
YJL218W,610654,FALSE
YJL219W,1736909,FALSE
YJL220W,524719,FALSE
YJL221C,1800602,FALSE
YJL222W,4712282,FALSE
YJL223C,378124,FALSE
YJL225C,5738447,FALSE
YJR001W,1843064,FALSE
YJR002W,1845086,FALSE
YJR003C,1588292,FALSE
YJR004C,1985615,FALSE
YJR005W,2145353,FALSE
YJR006W,1514489,FALSE
YJR007W,936196,FALSE
YJR008W,1039319,FALSE
YJR009C,1021120,FALSE
YJR010W,1564028,FALSE
YJR011C,805777,FALSE
YJR012C,713776,FALSE
YJR013W,1236464,FALSE
YJR014W,614698,FALSE
YJR015W,1598402,FALSE
YJR016C,1788470,FALSE
YJR017C,529774,FALSE
YJR018W,383179,FALSE
YJR019C,1127276,FALSE
YJR020W,349816,FALSE
YJR021C,1051451,FALSE
YJR022W,344761,FALSE
YJR023C,552016,FALSE
YJR024C,755227,FALSE
YJR025C,555049,FALSE
YJR030C,2319245,FALSE
YJR031C,4285640,FALSE
YJR032W,1206134,FALSE
YJR033C,4129946,FALSE
YJR034W,341728,FALSE
YJR035W,3327212,FALSE
YJR036C,2723645,FALSE
YJR037W,399355,FALSE
YJR038C,386212,FALSE
YJR039W,3446510,FALSE
YJR040W,2385971,FALSE
YJR041C,3576929,FALSE
YJR042W,2285882,FALSE
YJR043C,1075715,FALSE
YJR044C,438784,FALSE
YJR045C,2090759,FALSE
YJR046W,1847108,FALSE
YJR047C,491356,FALSE
YJR048W,344761,FALSE
YJR049C,1658051,FALSE
YJR050W,727930,FALSE
YJR051W,1533698,FALSE
YJR052W,1727810,FALSE
YJR053W,1773305,FALSE
YJR054W,1521566,FALSE
YJR055W,511576,FALSE
YJR056C,729952,FALSE
YJR057W,669292,FALSE
YJR058C,463048,FALSE
YJR059W,2575028,FALSE
YJR060W,1087847,FALSE
YJR061W,2910680,FALSE
YJR062C,1401257,FALSE
YJR063W,393289,FALSE
YJR064W,1718711,FALSE
YJR065C,1375982,FALSE
YJR066W,7525895,FALSE
YJR067C,441817,FALSE
YJR068W,1085825,FALSE
YJR069C,611665,FALSE
YJR070C,999889,FALSE
YJR071W,399355,FALSE
YJR072C,1181870,FALSE
YJR073C,638962,FALSE
YJR074W,675358,FALSE
YJR075W,1216244,FALSE
YJR076C,1272860,FALSE
YJR077C,960460,FALSE
YJR078W,1409345,FALSE
YJR079W,1107056,FALSE
YJR080C,1210178,FALSE
YJR082C,357904,FALSE
YJR083C,952372,FALSE
YJR084W,1297124,FALSE
YJR085C,332629,FALSE
YJR086W,371047,FALSE
YJR087W,381157,FALSE
YJR088C,899800,FALSE
YJR089W,2925845,FALSE
YJR090C,3565808,FALSE
YJR091C,3341366,FALSE
YJR092W,4434257,FALSE
YJR093C,1005955,FALSE
YJR094C,1136375,FALSE
YJR095W,990790,FALSE
YJR096W,869470,FALSE
YJR097W,535840,FALSE
YJR098C,2024033,FALSE
YJR099W,729952,FALSE
YJR100C,1005955,FALSE
YJR101W,821953,FALSE
YJR102C,626830,FALSE
YJR103W,1769261,FALSE
YJR104C,481246,FALSE
YJR105W,1046396,FALSE
YJR106W,2214101,FALSE
YJR107W,1009999,FALSE
YJR108W,567181,FALSE
YJR109C,3405059,FALSE
YJR110W,2100869,FALSE
YJR111C,872503,FALSE
YJR112W,623797,FALSE
YJR113C,763315,FALSE
YJR114W,408454,FALSE
YJR115W,635929,FALSE
YJR116W,860371,FALSE
YJR117W,1388114,FALSE
YJR118C,654127,FALSE
YJR119C,2260607,FALSE
YJR120W,370036,FALSE
YJR121W,1564028,FALSE
YJR122W,1521566,FALSE
YJR123W,696589,FALSE
YJR124C,1379015,FALSE
YJR125C,1267805,FALSE
YJR126C,2536610,FALSE
YJR127C,4373597,FALSE
YJR128W,386212,FALSE
YJR129C,1042352,FALSE
YJR130C,1952252,FALSE
YJR131W,1680293,FALSE
YJR132W,3192749,FALSE
YJR133W,648061,FALSE
YJR134C,2158496,FALSE
YJR135C,751183,TRUE
YJR136C,1291058,FALSE
YJR137C,4426169,FALSE
YJR138W,4818437,TRUE
YJR139C,1107056,FALSE
YJR140C,5012549,FALSE
YJR141W,1066616,FALSE
YJR142W,1051451,FALSE
YJR143C,2325311,FALSE
YJR144W,830041,FALSE
YJR145C,1085825,FALSE
YJR146W,382168,FALSE
YJR147W,1099979,FALSE
YJR148W,1156595,FALSE
YJR149W,1243541,FALSE
YJR150C,1313300,FALSE
YJR151C,4376630,FALSE
YJR152W,1689392,FALSE
YJR153W,1114133,FALSE
YJR154W,1079759,FALSE
YJR155W,913954,FALSE
YJR156C,1054484,FALSE
YJR157W,380146,FALSE
YJR158W,1733876,FALSE
YJR159W,1096946,FALSE
YJR160C,1841042,FALSE
YJR161C,1187936,FALSE
YJR162C,412498,FALSE
YKL001C,626830,FALSE
YKL002W,786568,FALSE
YKL003C,411487,FALSE
YKL004W,1230398,FALSE
YKL005C,1852163,FALSE
YKL006W,874525,FALSE
YKL007W,833074,FALSE
YKL008C,1281959,FALSE
YKL009W,729952,FALSE
YKL010C,4534346,FALSE
YKL011C,1134353,FALSE
YKL012W,1799591,FALSE
YKL013C,532807,FALSE
YKL014C,5393696,FALSE
YKL015W,2994593,FALSE
YKL016C,541906,FALSE
YKL017C,2088737,FALSE
YKL018W,1012021,FALSE
YKL019W,972592,FALSE
YKL020C,3360575,FALSE
YKL021C,1444730,FALSE
YKL022C,2600303,FALSE
YKL023W,967537,FALSE
YKL024C,632896,FALSE
YKL025C,2193881,FALSE
YKL026C,528763,FALSE
YKL027W,1381037,FALSE
YKL028W,1683326,FALSE
YKL029C,2043242,FALSE
YKL030W,812854,FALSE
YKL031W,457993,FALSE
YKL032C,3303959,FALSE
YKL033W,3188705,FALSE
YKL034W,2313179,FALSE
YKL035W,1527632,FALSE
YKL036C,416542,FALSE
YKL037W,414520,FALSE
YKL038W,3596138,FALSE
YKL039W,1601435,FALSE
YKL040C,797689,FALSE
YKL041W,693556,FALSE
YKL042W,1116155,FALSE
YKL043W,1126265,FALSE
YKL044W,362959,FALSE
YKL045W,1616600,FALSE
YKL046C,1376993,FALSE
YKL047W,1579193,FALSE
YKL048C,1955285,FALSE
YKL049C,708721,FALSE
YKL050C,2867207,FALSE
YKL051W,1084814,FALSE
YKL052C,936196,FALSE
YKL053W,403399,FALSE
YKL054C,3439433,FALSE
YKL055C,866437,FALSE
YKL056C,520675,FALSE
YKL057C,3159386,FALSE
YKL058W,384190,FALSE
YKL059C,1351718,FALSE
YKL060C,1103012,FALSE
YKL061W,360937,FALSE
YKL062W,1959329,FALSE
YKL063C,520675,FALSE
YKL064W,2956175,FALSE
YKL065C,638962,FALSE
YKL066W,476191,FALSE
YKL067W,478213,FALSE
YKL068W,3059297,FALSE
YKL069W,560104,FALSE
YKL070W,544939,FALSE
YKL071W,793645,FALSE
YKL072W,2375861,FALSE
YKL073W,2699381,FALSE
YKL074C,1630754,FALSE
YKL075C,1399235,FALSE
YKL076C,399355,FALSE
YKL077W,1203101,FALSE
YKL078W,2243420,FALSE
YKL079W,2006846,FALSE
YKL080W,1203101,FALSE
YKL081W,1624688,FALSE
YKL082C,1330487,FALSE
YKL083W,694567,FALSE
YKL084W,367003,FALSE
YKL085W,1027187,FALSE
YKL086W,399355,FALSE
YKL087C,693556,FALSE
YKL088W,1872383,FALSE
YKL089W,1706579,FALSE
YKL090W,1388114,FALSE
YKL091C,954394,FALSE
YKL092C,3376751,FALSE
YKL093W,1042352,FALSE
YKL094W,963493,FALSE
YKL095W,857338,FALSE
YKL096W,769381,FALSE
YKL097C,441817,FALSE
YKL098W,1096946,FALSE
YKL099C,772414,FALSE
YKL100C,1845086,FALSE
YKL101W,4640501,FALSE
YKL102C,324541,FALSE
YKL103C,1573127,FALSE
YKL104C,2190848,FALSE
YKL105C,3781151,FALSE
YKL106W,1382048,FALSE
YKL107W,953383,FALSE
YKL108W,1534709,FALSE
YKL109W,1787459,FALSE
YKL110C,963493,FALSE
YKL111C,350827,FALSE
YKL112W,2270717,FALSE
YKL113C,1178837,FALSE
YKL114C,1127276,FALSE
YKL115C,418564,FALSE
YKL116C,1600424,FALSE
YKL117W,787579,FALSE
YKL118W,330607,FALSE
YKL119C,666259,FALSE
YKL120W,996856,FALSE
YKL121W,2629622,FALSE
YKL122C,521686,FALSE
YKL123W,432718,FALSE
YKL124W,1812734,FALSE
YKL125W,2006846,FALSE
YKL126W,2076605,FALSE
YKL127W,1763195,FALSE
YKL128C,993823,FALSE
YKL129C,3918647,FALSE
YKL130C,760282,FALSE
YKL131W,539884,FALSE
YKL132C,1321388,FALSE
YKL133C,1418444,FALSE
YKL134C,2355641,FALSE
YKL135C,2216123,FALSE
YKL136W,414520,FALSE
YKL137W,350827,FALSE
YKL138C,411487,FALSE
YKL139W,1716689,FALSE
YKL140W,1677260,FALSE
YKL141W,683446,FALSE
YKL142W,678391,FALSE
YKL143W,1421477,FALSE
YKL144C,657160,FALSE
YKL145W,1430576,FALSE
YKL146W,2235332,FALSE
YKL147C,722875,FALSE
YKL148C,1955285,FALSE
YKL149C,1247585,FALSE
YKL150W,1076726,FALSE
YKL151C,1042352,FALSE
YKL152C,763315,FALSE
YKL153W,526741,FALSE
YKL154W,754216,FALSE
YKL155C,1918889,FALSE
YKL156W,680413,FALSE
YKL157W,3290816,FALSE
YKL159C,654127,FALSE
YKL160W,453949,FALSE
YKL161C,1330487,FALSE
YKL162C,1233431,FALSE
YKL163W,1588292,FALSE
YKL164C,1232420,FALSE
YKL165C,2803514,FALSE
YKL166C,1222310,FALSE
YKL167C,429685,FALSE
YKL168C,2210057,FALSE
YKL169C,399355,FALSE
YKL170W,432718,FALSE
YKL171W,2855075,FALSE
YKL172W,1439675,FALSE
YKL173W,3082550,FALSE
YKL174C,1889570,FALSE
YKL175W,1572116,FALSE
YKL176C,2526500,FALSE
YKL177W,355882,FALSE
YKL178C,1439675,FALSE
YKL179C,2073572,FALSE
YKL180W,887668,FALSE
YKL181W,1339586,FALSE
YKL182W,6234848,FALSE
YKL183W,978658,FALSE
YKL184W,1427543,FALSE
YKL185W,1803635,FALSE
YKL186C,802744,FALSE
YKL187C,2301047,FALSE
YKL188C,2601314,FALSE
YKL189W,1224332,FALSE
YKL190W,621775,FALSE
YKL191W,1633787,FALSE
YKL192C,393289,FALSE
YKL193C,1039319,FALSE
YKL194C,1415411,FALSE
YKL195W,1383059,FALSE
YKL196C,620764,FALSE
YKL197C,3177584,FALSE
YKL198C,2177705,FALSE
YKL201C,4479752,FALSE
YKL202W,1311278,FALSE
YKL203C,7519829,TRUE
YKL204W,1943153,TRUE
YKL205W,3350465,FALSE
YKL206C,823975,FALSE
YKL207W,782524,FALSE
YKL208W,848239,FALSE
YKL209C,3926735,FALSE
YKL210W,3119957,FALSE
YKL211C,1483148,FALSE
YKL212W,1903724,FALSE
YKL213C,2188826,FALSE
YKL214C,629863,FALSE
YKL215C,4038956,FALSE
YKL216W,966526,FALSE
YKL217W,1882493,FALSE
YKL218C,1003933,FALSE
YKL219W,1261739,FALSE
YKL220C,2205002,FALSE
YKL221W,1453829,FALSE
YKL222C,2307113,FALSE
YKL223W,379135,FALSE
YKL224C,390256,FALSE
YKL225W,504499,FALSE
YKR001C,2149397,FALSE
YKR002W,1736909,FALSE
YKR003W,1388114,FALSE
YKR004C,1266794,FALSE
YKR005C,1701524,FALSE
YKR006C,814876,FALSE
YKR007W,566170,FALSE
YKR008W,1915856,FALSE
YKR009C,2743865,FALSE
YKR010C,2367773,FALSE
YKR011C,1084814,FALSE
YKR012C,486301,FALSE
YKR013W,1210178,FALSE
YKR014C,754216,FALSE
YKR015C,1759151,FALSE
YKR016W,1651985,FALSE
YKR017C,1686359,FALSE
YKR018C,2215112,FALSE
YKR019C,1882493,FALSE
YKR020W,511576,FALSE
YKR021W,2789360,FALSE
YKR022C,990790,FALSE
YKR023W,1627721,FALSE
YKR024C,2264651,FALSE
YKR025W,909910,FALSE
YKR026C,939229,FALSE
YKR027W,2335421,FALSE
YKR028W,3153320,FALSE
YKR029C,2316212,FALSE
YKR030W,842173,FALSE
YKR031C,5121737,FALSE
YKR032W,342739,FALSE
YKR033C,445861,FALSE
YKR034W,830041,FALSE
YKR035C,662215,FALSE
YKR036C,1974494,FALSE
YKR037C,908899,FALSE
YKR038C,1184903,FALSE
YKR039W,1841042,FALSE
YKR040C,625819,FALSE
YKR041W,775447,FALSE
YKR042W,1263761,FALSE
YKR043C,836107,FALSE
YKR044W,1360817,FALSE
YKR045C,675358,FALSE
YKR046C,872503,FALSE
YKR047W,506521,FALSE
YKR048C,1319366,FALSE
YKR049C,449905,FALSE
YKR050W,2748920,FALSE
YKR051W,1281959,FALSE
YKR052C,936196,TRUE
YKR053C,1239497,FALSE
YKR054C,12426213,FALSE
YKR055W,896767,FALSE
YKR056W,1973483,FALSE
YKR057W,606610,FALSE
YKR058W,1931021,FALSE
YKR059W,1212200,FALSE
YKR060W,845206,FALSE
YKR061W,1304201,FALSE
YKR062W,1008988,FALSE
YKR063C,1554929,FALSE
YKR064W,2691293,FALSE
YKR065C,611665,FALSE
YKR066C,1189958,FALSE
YKR067W,2267684,FALSE
YKR068C,599533,FALSE
YKR069W,1812734,FALSE
YKR070W,1083803,FALSE
YKR071C,1069649,FALSE
YKR072C,1981571,FALSE
YKR073C,346783,FALSE
YKR074W,484279,FALSE
YKR075C,1070660,FALSE
YKR076W,1136375,TRUE
YKR077W,1148507,FALSE
YKR078W,1792514,FALSE
YKR079C,2589182,FALSE
YKR080W,984724,FALSE
YKR081C,1097957,FALSE
YKR082W,3523346,FALSE
YKR083C,417553,FALSE
YKR084C,1906757,FALSE
YKR085C,605599,FALSE
YKR086W,3323168,FALSE
YKR087C,1060550,FALSE
YKR088C,1036286,FALSE
YKR089C,2774195,FALSE
YKR090W,2255552,FALSE
YKR091W,760282,FALSE
YKR092C,2757008,FALSE
YKR093W,1925966,FALSE
YKR094C,778480,FALSE
YKR095W,5732381,FALSE
YKR096W,3846866,FALSE
YKR097W,1679282,FALSE
YKR098C,2233310,FALSE
YKR099W,2474939,FALSE
YKR100C,1094924,FALSE
YKR101W,2005835,FALSE
YKR102W,5054000,FALSE
YKR103W,3735656,FALSE
YKR104W,942262,FALSE
YKR105C,1781393,FALSE
YKR106W,1885526,FALSE
YLL001W,2310146,FALSE
YLL002W,1341608,FALSE
YLL003W,2913713,FALSE
YLL004W,1912823,FALSE
YLL005C,2647820,FALSE
YLL006W,1310267,FALSE
YLL007C,2032121,FALSE
YLL008W,2508302,FALSE
YLL009C,223441,FALSE
YLL010C,1650974,FALSE
YLL011W,1497302,FALSE
YLL012W,1753085,FALSE
YLL013C,2923823,FALSE
YLL014W,341728,FALSE
YLL015W,4746656,FALSE
YLL018C,1703546,FALSE
YLL019C,2249486,FALSE
YLL020C,339706,FALSE
YLL021W,5356289,FALSE
YLL022C,1227365,FALSE
YLL023C,860371,FALSE
YLL024C,1973483,FALSE
YLL025W,453949,FALSE
YLL026W,2807558,FALSE
YLL027W,773425,FALSE
YLL028W,1791503,FALSE
YLL029W,2285882,FALSE
YLL030C,373069,FALSE
YLL031C,3099737,FALSE
YLL032C,2516390,FALSE
YLL033W,711754,FALSE
YLL034C,2552786,FALSE
YLL035W,1934054,FALSE
YLL036C,1539764,FALSE
YLL037W,416542,FALSE
YLL038C,766348,FALSE
YLL039C,1173782,FALSE
YLL040C,9581258,FALSE
YLL041C,820942,FALSE
YLL042C,520675,FALSE
YLL043W,2160518,FALSE
YLL044W,463048,FALSE
YLL045C,816898,FALSE
YLL046C,788590,FALSE
YLL047W,493378,FALSE
YLL048C,5051978,FALSE
YLL049W,557071,FALSE
YLL050C,633907,FALSE
YLL051C,2182760,FALSE
YLL052C,519664,FALSE
YLL053C,539884,FALSE
YLL054C,2590193,FALSE
YLL055W,1658051,FALSE
YLL056C,947317,TRUE
YLL057C,1263761,FALSE
YLL058W,1776338,FALSE
YLL059C,531796,FALSE
YLL060C,720853,FALSE
YLL061W,1787459,FALSE
YLL062C,996856,FALSE
YLL063C,1452818,FALSE
YLL064C,378124,FALSE
YLL065W,423619,FALSE
YLL066C,3769019,FALSE
YLL067C,3772052,FALSE
YLR001C,2634677,FALSE
YLR002C,2025044,FALSE
YLR003C,896767,FALSE
YLR004C,1600424,FALSE
YLR005W,1412378,FALSE
YLR006C,2173661,FALSE
YLR007W,1033253,FALSE
YLR008C,523708,FALSE
YLR009W,620764,FALSE
YLR010C,499444,FALSE
YLR011W,593467,FALSE
YLR012C,321508,FALSE
YLR013W,441817,FALSE
YLR014C,2761052,FALSE
YLR015W,1545830,FALSE
YLR016C,632896,FALSE
YLR017W,1036286,FALSE
YLR018C,921031,FALSE
YLR019W,1327454,FALSE
YLR020C,1663106,FALSE
YLR021W,557071,FALSE
YLR022C,772414,FALSE
YLR023C,1692425,FALSE
YLR024C,5757656,FALSE
YLR025W,742084,FALSE
YLR026C,1045385,FALSE
YLR027C,1281959,FALSE
YLR028C,1806668,FALSE
YLR029C,632896,FALSE
YLR030W,829030,FALSE
YLR031W,587401,FALSE
YLR032W,3633545,FALSE
YLR033W,1567061,FALSE
YLR034C,1449785,FALSE
YLR035C,2151419,FALSE
YLR036C,651094,FALSE
YLR037C,412498,FALSE
YLR038C,265903,FALSE
YLR039C,3223079,FALSE
YLR040C,693556,FALSE
YLR041W,335662,FALSE
YLR042C,502477,FALSE
YLR043C,326563,FALSE
YLR044C,1725788,TRUE
YLR045C,2707469,FALSE
YLR046C,872503,FALSE
YLR047C,2106935,FALSE
YLR048W,1160639,FALSE
YLR049C,1314311,FALSE
YLR050C,502477,FALSE
YLR051C,681424,FALSE
YLR052W,772414,FALSE
YLR053C,363970,FALSE
YLR054C,2305091,FALSE
YLR055C,2337443,FALSE
YLR056W,1121210,TRUE
YLR057W,2590193,FALSE
YLR058C,1436642,FALSE
YLR059C,832063,FALSE
YLR060W,1818800,FALSE
YLR061W,790612,FALSE
YLR062C,395311,FALSE
YLR063W,1137386,FALSE
YLR064W,842173,FALSE
YLR065C,563137,FALSE
YLR066W,573247,FALSE
YLR067C,2941010,FALSE
YLR068W,472147,FALSE
YLR069C,2325311,FALSE
YLR070C,1094924,FALSE
YLR071C,3295871,FALSE
YLR072W,2143331,FALSE
YLR073C,620764,FALSE
YLR074C,517642,FALSE
YLR075W,684457,FALSE
YLR076C,438784,FALSE
YLR077W,1782404,FALSE
YLR078C,845206,FALSE
YLR079W,890701,FALSE
YLR080W,1393169,FALSE
YLR081W,1774316,FALSE
YLR082C,1205123,FALSE
YLR083C,2054363,FALSE
YLR084C,3720491,FALSE
YLR085C,1342619,FALSE
YLR086W,4314959,FALSE
YLR087C,9047450,FALSE
YLR088W,1877438,FALSE
YLR089C,1809701,FALSE
YLR090W,1421477,FALSE
YLR091W,902833,FALSE
YLR092W,2722634,FALSE
YLR093C,926086,FALSE
YLR094C,1536731,FALSE
YLR095C,2730722,FALSE
YLR096W,3596138,FALSE
YLR097C,1058528,FALSE
YLR098C,1980560,FALSE
YLR099C,1210178,FALSE
YLR100W,1066616,FALSE
YLR101C,460015,FALSE
YLR102C,819931,FALSE
YLR103C,2037176,FALSE
YLR104W,436762,FALSE
YLR105C,1157606,FALSE
YLR106C,14910240,FALSE
YLR107W,1240508,FALSE
YLR108C,1485170,FALSE
YLR109W,551005,FALSE
YLR110C,426652,FALSE
YLR111W,359926,FALSE
YLR112W,437773,FALSE
YLR113W,1406312,FALSE
YLR114C,2635688,FALSE
YLR115W,2619512,FALSE
YLR116W,1457873,FALSE
YLR117C,2097836,FALSE
YLR118C,702655,FALSE
YLR119W,663226,FALSE
YLR120C,1739942,FALSE
YLR121C,1557962,FALSE
YLR122C,394300,FALSE
YLR123C,344761,FALSE
YLR124W,373069,FALSE
YLR125W,493378,FALSE
YLR126C,775447,FALSE
YLR127C,2601314,FALSE
YLR128W,930130,FALSE
YLR129W,2874284,FALSE
YLR130C,1295102,FALSE
YLR131C,2359685,FALSE
YLR132C,893734,FALSE
YLR133W,1779371,FALSE
YLR134W,1723766,FALSE
YLR135W,2283860,FALSE
YLR136C,878569,FALSE
YLR137W,1131320,FALSE
YLR138W,3015824,FALSE
YLR139C,1995725,FALSE
YLR140W,361948,FALSE
YLR141W,1161650,FALSE
YLR142W,1505390,FALSE
YLR143W,2091770,FALSE
YLR144C,2383949,FALSE
YLR145W,623797,FALSE
YLR146C,924064,FALSE
YLR147C,320497,FALSE
YLR148W,2798459,FALSE
YLR149C,2228255,FALSE
YLR150W,866437,FALSE
YLR151C,1046396,FALSE
YLR152C,1776338,FALSE
YLR153C,2086715,FALSE
YLR154C,427663,FALSE
YLR155C,1112111,FALSE
YLR156W,359926,FALSE
YLR157C,1112111,FALSE
YLR158C,1112111,FALSE
YLR159W,359926,FALSE
YLR160C,1112111,FALSE
YLR161W,359926,FALSE
YLR162W,372058,FALSE
YLR163C,1415411,FALSE
YLR164W,525730,FALSE
YLR165C,784546,FALSE
YLR166C,2675117,FALSE
YLR167W,475180,FALSE
YLR168C,711754,FALSE
YLR169W,388234,FALSE
YLR170C,487312,FALSE
YLR171W,405421,FALSE
YLR172C,926086,FALSE
YLR173W,1883504,TRUE
YLR174W,1263761,FALSE
YLR175W,1568072,FALSE
YLR176C,2474939,FALSE
YLR177W,2003813,FALSE
YLR178C,698611,FALSE
YLR179C,625819,FALSE
YLR180W,1172771,FALSE
YLR181C,1042352,FALSE
YLR182W,2452697,FALSE
YLR183C,1521566,FALSE
YLR184W,371047,FALSE
YLR185W,645028,FALSE
YLR186W,778480,FALSE
YLR187W,3205892,FALSE
YLR188W,2122100,FALSE
YLR189C,3647699,FALSE
YLR190W,1512467,FALSE
YLR191W,1185914,FALSE
YLR192C,817909,FALSE
YLR193C,544939,FALSE
YLR194C,814876,FALSE
YLR195C,1394180,FALSE
YLR196W,1764206,FALSE
YLR197W,1560995,FALSE
YLR198C,393289,FALSE
YLR199C,941251,TRUE
